GeneID	WT1	WT2	ddm1	ddm2
AT1G59780	0.182845	0.180435	0.439336	0.203717
AT1G59790	0.000000	0.000000	0.0	0.0
AT1G59800	0.0	0.0	0.0	0.0
AT1G59810	0.0	0.0	0.0	0.111469
AT1G59820	8.822792	12.246073	14.766390	14.069910
AT1G59830	28.829144	30.065279	22.164383	22.679747
AT1G59833	0.0	0.0	0.0	0.0
AT1G59835	0.0	0.0	0.0	0.0
AT1G59840	22.285877	16.488501	15.922992	16.364483
AT1G59850	1.745816	1.303344	0.978597	0.735794
AT1G59860	1.522784	1.156131	2.577515	2.782095
AT1G59865	0.190438	0.125703	0.704250	0.285548
AT1G59870	34.297676	55.496376	69.006149	69.288940
AT1G59880	0.0	0.0	0.0	0.0
AT1G59885	0.0	0.0	0.0	0.0
AT1G59890	6.456137	8.827088	6.531039	5.808399
AT1G59900	79.935722	72.707291	63.062130	67.789452
AT1G59910	12.711298	13.709603	16.319624	16.907160
AT1G59920	0.0	0.025642	221.903061	271.610748
AT1G59930	0.0	0.276594	687.514343	986.877197
AT1G59940	1.601009	3.880671	6.984508	7.063981
AT1G59950	0.0	0.0	0.000000	0.0
AT1G59960	8.967103	13.263889	17.792618	20.060963
AT1G59970	5.328403	7.890328	10.774439	7.912882
AT1G59980	6.882591	4.056716	3.524425	3.255664
AT1G59990	11.518461	13.217292	10.103621	10.611983
AT1G60000	74.679070	59.433456	45.751003	44.621647
AT1G60010	74.231316	74.483490	39.222591	51.896053
AT1G60020	0.0	0.0	6.438837	6.309114
AT1G60025	0.0	0.0	0.0	0.0
AT1G60030	0.746242	0.665985	1.319511	1.586562
AT1G60040	0.0	0.0	0.0	0.0
AT1G60050	0.000000	0.109133	0.096477	0.056760
AT1G60060	2.638099	3.160413	3.766371	2.880880
AT1G60070	16.919477	16.887394	15.800037	15.206399
AT1G60072	0.0	0.0	0.0	0.0
AT1G60073	0.0	0.0	0.0	0.0
AT1G60075	0.0	0.0	0.0	0.038796
AT1G60080	5.460739	3.534621	4.635506	4.263944
AT1G60090	0.840495	0.865952	0.124514	0.222332
AT1G60095	1.490993	2.218525	4.963937	3.454139
AT1G60110	0.082504	0.022774	1.871674	4.216290
AT1G60120	0.0	0.0	0.000000	0.000000
AT1G60130	0.099929	0.316111	0.759422	1.332523
AT1G60140	20.280628	27.747087	16.930426	21.590738
AT1G60150	0.0	0.0	0.335723	0.151954
AT1G60160	13.082626	12.191787	8.201324	9.491234
AT1G60170	30.462196	29.095783	28.835274	26.207632
AT1G60180	0.0	0.0	0.093099	0.051341
AT1G60190	3.086746	4.142847	2.040986	2.111546
AT1G60200	54.327675	42.753716	33.652462	32.694405
AT1G60220	14.773592	13.311584	13.486120	10.871791
AT1G60230	11.856667	9.183050	10.461192	8.726480
AT1G60240	0.0	0.000000	0.0	0.0
AT1G60250	0.0	0.000000	0.0	0.0
AT1G60260	22.077780	14.297989	13.026026	12.729412
AT1G60270	17.416180	14.918859	15.520629	14.396404
AT1G60280	0.0	0.000000	0.0	0.0
AT1G60290	0.0	0.000000	0.0	0.0
AT1G60300	0.0	0.000000	0.0	0.0
AT1G60310	0.0	0.000000	0.0	0.0
AT1G60320	0.0	0.000000	0.0	0.0
AT1G60330	0.0	0.000000	0.0	0.0
AT1G60340	0.0	0.000000	0.0	0.0
AT1G60350	0.040033	0.000000	0.0	0.0
AT1G60360	0.272225	0.343260	0.178978	0.270405
AT1G60370	0.0	0.000000	0.0	0.0
AT1G60380	0.0	0.000000	0.131553	0.0
AT1G60390	3.324638	2.333494	5.195786	3.926959
AT1G60400	0.0	0.000000	0.0	0.0
AT1G60410	0.0	0.000000	0.0	0.0
AT1G60420	10.569460	16.972233	17.436897	16.215250
AT1G60430	11.234050	10.582062	8.512788	10.098668
AT1G60440	16.214985	14.539384	17.493446	15.012689
AT1G60450	0.046005	0.245693	0.100572	0.286223
AT1G60460	0.396148	0.193670	0.141127	0.309189
AT1G60470	8.693608	10.408348	1.601745	3.717657
AT1G60480	0.0	0.000000	0.000000	0.0
AT1G60490	11.158562	12.731955	9.268928	9.180017
AT1G60500	0.046099	0.038034	0.039001	0.022066
AT1G60505	9.159766	5.608563	6.820761	6.049220
AT1G60510	0.918402	0.863606	0.557694	0.644063
AT1G60520	0.0	0.063745	0.231615	0.417676
AT1G60525	6.251380	5.445018	4.007205	3.176708
AT1G60530	0.269226	0.295569	0.140059	0.402252
AT1G60540	0.000000	0.790925	0.354915	1.187584
AT1G60545	6.432418	4.335707	4.169530	3.452274
AT1G60550	73.310570	51.277180	46.650665	48.063553
AT1G60560	3.681039	4.005686	1.984435	2.909935
AT1G60570	0.0	0.000000	0.000000	0.0
AT1G60580	0.0	0.000000	0.000000	0.0
AT1G60590	8.161643	8.830742	2.729921	5.162342
AT1G60600	14.571086	12.421240	14.097094	14.029116
AT1G60610	10.408088	9.686874	8.302444	8.578347
AT1G60620	5.882047	6.141515	5.851442	4.246509
AT1G60625	0.0	0.000000	0.0	0.0
AT1G60630	1.632754	1.489226	2.167051	2.479934
AT1G60640	17.407528	15.722052	14.772357	15.182102
AT1G60650	17.433029	16.804722	13.584550	14.940256
AT1G60660	18.678555	20.375566	19.851030	24.343903
AT1G60670	12.619704	10.129813	10.410559	8.773874
AT1G60680	8.420439	14.183568	7.524584	6.312804
AT1G60690	7.892383	7.179683	4.848250	5.830044
AT1G60700	2.525077	1.903744	1.372161	1.294379
AT1G60710	70.285370	77.834534	91.060211	99.834747
AT1G60720	0.057301	0.000000	0.191336	0.043665
AT1G60730	22.613493	36.680496	51.345943	50.524811
AT1G60740	3.400273	4.449763	6.538619	7.973916
AT1G60750	0.935970	1.969579	1.544988	1.384263
AT1G60760	0.100649	0.000000	0.0	0.117749
AT1G60770	10.225136	9.792292	8.373952	9.821026
AT1G60780	39.746807	42.043655	46.754154	44.460278
AT1G60783	0.0	0.000000	0.0	0.0
AT1G60790	4.424591	6.337194	5.799024	5.114385
AT1G60800	22.285044	22.230671	15.434594	16.430946
AT1G60810	9.891217	14.989377	13.607481	13.249850
AT1G60815	0.0	0.000000	0.0	0.0
AT1G60820	0.0	0.000000	0.0	0.0
AT1G60830	0.798191	0.000000	0.305971	0.000000
AT1G60835	0.0	0.000000	0.000000	0.000000
AT1G60840	0.0	0.000000	0.000000	0.000000
AT1G60850	6.241635	6.509027	5.808690	6.054282
AT1G60860	4.513314	4.604456	3.689466	2.889315
AT1G60870	65.493271	58.863243	46.201794	47.658737
AT1G60880	0.0	0.000000	0.000000	0.000000
AT1G60890	2.258130	2.623039	2.170279	3.175397
AT1G60900	49.638584	39.917191	35.246731	34.065273
AT1G60910	0.0	0.000000	0.000000	0.000000
AT1G60913	0.0	0.000000	0.000000	0.000000
AT1G60920	0.0	0.177389	0.000000	0.000000
AT1G60930	0.911755	1.076395	0.689921	0.845326
AT1G60940	71.119987	71.912788	44.819588	46.169086
AT1G60950	866.794495	769.445251	690.910767	609.824951
AT1G60960	10.855327	16.661888	10.551053	12.133670
AT1G60970	0.381618	0.789104	0.499084	0.350679
AT1G60980	0.0	0.042216	0.0	0.000000
AT1G60983	0.0	0.000000	0.0	0.000000
AT1G60985	0.0	0.000000	0.0	0.000000
AT1G60986	0.0	0.000000	0.0	0.0
AT1G60987	0.0	0.000000	0.000000	0.0
AT1G60989	49.541294	51.517742	59.220699	60.303944
AT1G60990	20.437355	17.748592	15.688480	15.745207
AT1G60995	10.133562	9.706899	7.676789	7.248512
AT1G61000	4.608501	3.658495	3.444003	3.089479
AT1G61010	11.515493	12.059071	8.671678	10.107996
AT1G61020	0.0	0.058379	0.0	0.0
AT1G61030	6.539592	7.043808	5.115396	5.238739
AT1G61040	15.118218	13.690367	12.064072	11.892771
AT1G61050	1.335708	3.234810	1.919912	2.948471
AT1G61060	0.0	0.000000	0.000000	0.0
AT1G61065	3.706802	5.350230	2.875114	2.582821
AT1G61070	0.0	0.000000	0.0	0.0
AT1G61080	0.015852	0.030048	0.133561	0.084034
AT1G61090	0.0	0.000000	0.0	0.0
AT1G61093	0.0	0.000000	0.0	0.0
AT1G61095	0.0	0.000000	0.0	0.0
AT1G61097	0.0	0.000000	0.0	0.0
AT1G61100	104.907013	102.417427	97.667183	101.706375
AT1G61105	0.0	0.000000	0.0	0.0
AT1G61110	0.024352	0.030417	0.0	0.071300
AT1G61120	0.188241	0.000000	0.057131	0.243954
AT1G61130	0.0	0.000000	0.164505	0.169316
AT1G61140	8.146528	9.464027	11.354925	8.715669
AT1G61150	30.919266	28.900204	29.669853	27.700478
AT1G61160	0.473275	0.205875	0.0	0.149771
AT1G61165	0.932411	0.000000	0.0	0.101127
AT1G61170	8.429643	9.310635	4.379947	7.946929
AT1G61180	7.206975	8.420416	6.191187	6.389638
AT1G61190	19.031075	19.092024	13.144912	15.311046
AT1G61200	0.0	0.000000	0.173550	0.180270
AT1G61210	8.127164	7.403590	7.256921	6.327301
AT1G61215	2.762132	2.327751	1.582572	1.771767
AT1G61224	0.0	0.000000	0.000000	0.0
AT1G61226	0.0	0.266881	0.000000	0.0
AT1G61230	0.672992	0.253980	0.286675	0.251903
AT1G61240	9.708472	9.115804	8.946898	7.623913
AT1G61250	43.267284	46.953278	53.860844	50.827808
AT1G61255	2.569067	3.837318	4.738749	3.906239
AT1G61260	8.757244	7.993979	10.152992	12.440216
AT1G61270	0.0	0.000000	0.053013	0.0
AT1G61275	1.041663	2.868648	4.897080	2.601993
AT1G61280	1.158791	1.986939	3.169702	4.022145
AT1G61290	0.045694	0.181305	0.000000	0.172564
AT1G61300	13.623134	11.622336	5.772690	5.747310
AT1G61310	2.734052	3.451864	2.929271	2.209630
AT1G61320	0.0	0.000000	0.0	0.0
AT1G61330	0.0	0.000000	0.0	0.0
AT1G61340	5.754574	4.450875	5.208962	5.414823
AT1G61350	10.517230	11.325633	8.011427	8.848679
AT1G61353	0.0	0.000000	0.0	0.0
AT1G61360	2.403001	3.856135	2.804016	4.675561
AT1G61370	1.140833	1.819000	1.531864	2.538854
AT1G61380	2.569643	2.638168	3.741132	4.191548
AT1G61390	0.054135	0.161214	0.166583	0.170254
AT1G61400	0.730254	0.877006	0.537502	0.798217
AT1G61410	0.432048	0.269685	0.919702	0.734029
AT1G61415	0.378278	0.215714	0.406126	0.232661
AT1G61420	1.554112	1.046412	1.534778	1.663803
AT1G61430	2.391146	2.400658	2.610539	2.099866
AT1G61440	0.020884	0.171296	0.173930	0.199804
AT1G61450	3.039819	2.102131	6.349997	5.642672
AT1G61460	0.941462	0.915682	1.104957	1.000110
AT1G61470	1.008350	0.963229	1.162027	1.823408
AT1G61475	0.000000	0.000000	0.0	0.0
AT1G61480	0.307573	0.541949	0.814270	0.891080
AT1G61490	1.191418	1.146295	0.984694	1.244068
AT1G61500	2.742153	1.978183	1.889975	1.305482
AT1G61510	0.000000	0.000000	8.239812	6.626180
AT1G61520	2418.848877	1882.911255	1414.683838	1375.784668
AT1G61540	0.000000	0.0	0.0	0.0
AT1G61542	0.000000	0.0	0.000000	0.000000
AT1G61550	0.058511	0.0	0.056292	0.055735
AT1G61560	2.937586	5.645263	4.159335	5.555777
AT1G61563	0.0	0.0	0.0	0.0
AT1G61566	0.0	0.0	0.0	0.0
AT1G61570	69.255547	60.290157	68.422295	67.977303
AT1G61575	0.0	0.000000	0.226840	0.0
AT1G61580	15.072170	18.861662	23.667133	23.626106
AT1G61590	2.068555	8.069536	4.966960	7.677859
AT1G61600	4.139738	3.351152	3.242977	2.184496
AT1G61610	0.090782	0.091825	0.236652	0.400990
AT1G61620	27.851610	26.065187	24.216946	26.542320
AT1G61630	0.0	0.065271	0.067265	0.075735
AT1G61640	2.825658	2.591263	2.818356	2.482738
AT1G61650	0.0	0.0	0.0	0.0
AT1G61660	13.209638	16.529062	13.470099	14.207353
AT1G61665	0.000000	0.0	0.0	0.0
AT1G61667	27.384686	28.180931	65.983360	59.251259
AT1G61670	17.087608	18.301767	22.351696	21.477823
AT1G61680	0.103341	0.111028	0.161517	0.076423
AT1G61685	0.0	0.0	0.0	0.0
AT1G61688	0.0	0.0	0.0	0.0
AT1G61690	8.685698	10.929334	8.405806	8.612108
AT1G61700	0.0	0.000000	0.0	0.000000
AT1G61710	0.123564	0.064120	0.074882	0.0
AT1G61720	0.040728	0.0	0.0	0.0
AT1G61730	15.939225	16.777872	22.014898	20.705292
AT1G61732	0.0	0.0	0.0	0.0
AT1G61740	69.227486	77.873886	70.254982	65.011887
AT1G61750	0.204071	0.436640	0.294221	0.778779
AT1G61760	2.059552	1.513316	1.098145	1.209539
AT1G61770	30.321169	26.543814	34.404091	31.455189
AT1G61780	64.200195	56.717308	55.295612	62.548130
AT1G61790	43.683361	46.417313	47.786613	48.341221
AT1G61795	9.685207	9.942595	6.842618	7.803092
AT1G61800	0.966532	1.374078	3.462609	4.195939
AT1G61810	5.847166	7.363256	2.833146	5.166778
AT1G61820	14.082565	20.007921	18.715443	20.657753
AT1G61830	0.262550	0.282030	0.315470	0.265080
AT1G61840	3.128729	4.330629	6.426791	6.940951
AT1G61850	7.851969	8.889669	9.891980	8.456495
AT1G61860	0.797651	0.878770	0.510699	1.090382
AT1G61870	11.777822	13.238425	16.983280	14.435736
AT1G61880	0.0	0.0	0.0	0.0
AT1G61890	17.086311	20.247828	38.707985	30.511875
AT1G61900	28.260303	29.840721	19.287201	20.680079
AT1G61910	0.0	0.0	0.0	0.0
AT1G61920	0.0	0.0	0.584603	1.096657
AT1G61930	1.694540	3.368215	3.593562	4.109833
AT1G61940	0.0	0.0	0.0	0.0
AT1G61950	0.059450	0.201658	0.035573	0.107822
AT1G61960	2.564940	2.701988	2.522727	1.852452
AT1G61970	4.437030	3.494663	3.474520	3.040668
AT1G61980	3.968763	4.347221	4.836524	3.986263
AT1G61990	8.695583	8.035202	7.946039	8.014794
AT1G62000	0.141223	0.0	0.0	0.067260
AT1G62010	1.553910	1.973827	1.241497	1.687152
AT1G62020	13.029319	15.289052	15.317864	13.815798
AT1G62030	2.173398	2.617934	2.362553	2.997190
AT1G62035	2.803442	2.194427	0.268916	2.506649
AT1G62040	35.998894	42.173916	27.358738	36.222977
AT1G62045	7.417999	12.524428	15.096501	16.503944
AT1G62050	2.742778	3.430501	2.652830	2.049592
AT1G62055	0.000000	0.0	0.0	0.0
AT1G62060	0.000000	0.0	0.0	0.0
AT1G62070	0.000000	0.0	0.0	0.0
AT1G62075	0.000000	0.0	0.0	0.0
AT1G62080	0.000000	0.0	0.0	0.0
AT1G62085	3.424876	3.905001	2.522664	2.039673
AT1G62090	0.011233	0.000000	0.009456	0.000000
AT1G62095	0.000000	0.0	0.000000	0.0
AT1G62110	2.045114	1.404586	1.434211	1.093776
AT1G62120	2.898156	2.238899	1.811720	2.687574
AT1G62130	2.549334	3.100788	2.487909	2.434456
AT1G62150	2.371018	2.236731	2.630811	1.559062
AT1G62160	0.000000	0.0	0.0	0.0
AT1G62170	0.201612	0.000000	0.097142	0.071629
AT1G62180	94.462852	114.952950	159.053268	177.038391
AT1G62181	0.620702	0.441348	0.101485	0.578830
AT1G62190	0.009178	0.276799	0.325177	0.551700
AT1G62200	7.507833	9.007391	7.281535	8.134296
AT1G62210	0.000000	0.0	0.0	0.0
AT1G62214	0.000000	0.0	0.0	0.0
AT1G62220	0.000000	0.189176	0.0	0.0
AT1G62225	0.000000	0.0	0.0	0.0
AT1G62230	0.070712	0.0	0.0	0.0
AT1G62240	0.331223	0.387460	0.957634	0.692612
AT1G62250	55.872349	34.080399	39.816757	31.244989
AT1G62260	0.454002	1.330052	0.528381	0.517825
AT1G62262	0.032797	0.187806	0.137492	0.031241
AT1G62270	0.000000	0.0	0.0	0.0
AT1G62280	0.531095	0.467914	0.789809	0.833059
AT1G62290	9.769080	11.057541	11.440416	13.574850
AT1G62300	7.972347	14.705478	17.207687	16.270916
AT1G62301	0.000000	0.0	0.0	0.0
AT1G62305	4.135807	3.709532	4.175692	3.704313
AT1G62310	3.392649	6.463317	4.206400	5.017405
AT1G62320	0.444548	0.827321	0.703183	0.564939
AT1G62330	7.002850	7.908742	8.502994	6.616438
AT1G62333	0.388294	0.165020	0.0	0.381992
AT1G62340	0.0	0.0	0.0	0.0
AT1G62350	2.579407	2.887462	1.098356	1.701133
AT1G62355	2.963453	0.913548	0.404620	0.827066
AT1G62360	2.017720	1.980994	1.707556	1.420277
AT1G62370	7.107852	11.674160	13.500787	12.122643
AT1G62380	151.252472	169.924271	261.594727	296.556519
AT1G62390	46.456207	40.297195	36.063751	35.953461
AT1G62400	1.832133	2.163409	1.625743	2.751840
AT1G62410	0.0	0.0	0.0	0.0
AT1G62420	3.970862	3.679837	6.152359	6.653037
AT1G62421	0.0	0.0	0.0	0.058480
AT1G62422	20.499537	15.691880	12.271855	14.432492
AT1G62430	9.511038	10.593457	9.510487	8.915651
AT1G62440	0.586935	1.769526	4.892370	4.911612
AT1G62450	0.000000	0.000000	0.000000	0.0
AT1G62460	0.000000	0.000000	4.820581	4.292154
AT1G62480	177.118805	236.716644	348.599091	359.261169
AT1G62490	0.220905	0.202597	0.137627	0.187162
AT1G62500	9.462127	4.602144	9.385308	6.309617
AT1G62510	965.432190	939.282654	386.330322	459.318634
AT1G62520	4.483020	4.184066	5.457915	3.759507
AT1G62530	0.150544	0.164538	0.0	0.0
AT1G62540	24.887217	28.735382	29.631353	27.633358
AT1G62550	0.0	0.0	0.0	0.000000
AT1G62560	4.212036	3.410417	6.857758	4.945230
AT1G62570	20.943407	41.088791	33.359974	32.320717
AT1G62580	0.456059	0.919268	4.092138	4.565899
AT1G62590	1.292756	2.178643	1.553685	2.077789
AT1G62600	14.728866	17.615112	15.676969	17.921595
AT1G62610	11.372307	10.098755	11.606937	10.072987
AT1G62620	2.339928	3.636287	2.805625	2.207385
AT1G62630	4.210689	4.392393	1.857772	1.833685
AT1G62640	13.670571	14.830766	15.793000	13.832858
AT1G62650	0.079258	0.000000	0.000000	0.000000
AT1G62660	44.407322	110.665611	89.846252	94.015732
AT1G62670	2.074915	1.866811	1.832538	1.458187
AT1G62680	2.699993	2.684758	2.493968	2.055034
AT1G62690	0.000000	0.060184	0.123427	0.068915
AT1G62695	0.000000	0.000000	0.042822	0.000000
AT1G62700	1.132113	0.569191	1.545263	1.038469
AT1G62710	18.252180	29.575945	9.289397	8.787129
AT1G62720	0.815260	0.982807	0.357444	0.351964
AT1G62730	2.958026	3.173459	3.654440	2.311278
AT1G62740	16.113941	18.277628	23.407900	19.536940
AT1G62750	230.734741	206.983795	192.518433	191.709412
AT1G62760	1.027472	1.629010	0.928243	1.050351
AT1G62766	0.0	0.000000	0.127396	0.131088
AT1G62770	3.991007	5.164659	3.420885	6.387421
AT1G62780	71.573471	57.671612	64.807365	65.916656
AT1G62790	50.690083	96.090355	113.793060	107.887619
AT1G62800	11.719330	16.521603	15.298536	14.926733
AT1G62810	7.152352	10.768808	6.408127	7.265823
AT1G62820	27.308546	29.472431	27.775826	30.827526
AT1G62830	3.889277	3.764356	3.832206	3.233980
AT1G62835	0.441739	0.219633	0.000000	0.000000
AT1G62840	0.243622	1.051225	0.690287	1.275739
AT1G62850	10.861427	12.286209	11.760440	11.742696
AT1G62860	3.104697	3.771030	4.070149	3.330020
AT1G62863	0.0	0.000000	0.000000	0.000000
AT1G62870	0.525658	0.564226	0.526259	0.456663
AT1G62880	13.014765	10.051090	8.774111	8.219629
AT1G62886	0.308823	0.431781	0.457946	0.391558
AT1G62890	0.000000	0.139201	0.000000	0.000000
AT1G62900	0.475922	0.405636	0.127101	0.315736
AT1G62910	2.550824	2.068771	1.633442	1.532025
AT1G62914	2.591848	4.892691	2.395885	3.285007
AT1G62920	1.207722	0.746434	0.365285	0.328408
AT1G62930	3.939103	3.834535	3.935729	4.261388
AT1G62935	0.0	0.154143	0.000000	0.000000
AT1G62940	0.0	0.000000	0.000000	0.000000
AT1G62950	1.848214	2.387340	2.385900	1.947095
AT1G62960	37.012608	31.752737	18.066439	23.595413
AT1G62970	3.634845	3.828439	3.131685	2.761126
AT1G62975	14.004880	19.229847	22.841394	21.437893
AT1G62978	0.0	0.000000	0.000000	0.000000
AT1G62980	1.451769	4.707871	4.306683	5.512994
AT1G62981	0.815651	0.730989	1.055269	0.987627
AT1G62990	5.672661	10.892595	11.060315	10.637076
AT1G63000	38.584503	69.081421	72.331345	80.221710
AT1G63005	0.0	0.023241	0.000000	0.104297
AT1G63010	13.960607	15.056826	17.125526	11.475981
AT1G63020	0.593087	0.702870	0.615910	0.445992
AT1G63030	0.0	0.000000	0.000000	0.000000
AT1G63040	0.066736	0.000000	0.953911	0.335007
AT1G63050	5.376382	6.611481	4.311185	4.774787
AT1G63055	0.238145	2.082092	0.500510	1.123376
AT1G63057	0.541540	0.866132	0.269841	0.278222
AT1G63060	0.0	0.000000	0.000000	0.000000
AT1G63070	0.000000	0.000000	0.035504	0.000000
AT1G63080	1.604866	1.536336	1.052470	1.324167
AT1G63090	35.494816	24.853951	41.840744	36.897438
AT1G63100	1.920774	1.250451	4.081556	2.054595
AT1G63105	0.0	0.000000	0.000000	0.000000
AT1G63110	20.761114	19.226473	18.066179	17.704277
AT1G63120	11.835221	14.330002	15.082683	13.802608
AT1G63130	5.318602	5.312490	5.266658	5.948127
AT1G63140	0.332667	0.286529	0.083392	0.135401
AT1G63150	2.196410	2.474940	1.188973	1.854883
AT1G63160	5.058059	4.498240	4.147027	3.940793
AT1G63170	22.269625	23.812014	19.052696	25.611076
AT1G63180	3.633401	4.245766	1.392219	3.158721
AT1G63190	0.000000	0.118711	0.000000	0.000000
AT1G63200	0.0	0.000000	0.000000	0.000000
AT1G63205	0.0	0.000000	0.000000	0.000000
AT1G63206	0.0	0.000000	0.000000	0.000000
AT1G63210	0.062419	0.113757	0.046706	0.026425
AT1G63220	11.772753	18.866789	26.968029	26.596657
AT1G63230	1.649567	1.341084	1.592210	1.476832
AT1G63240	10.503988	8.680599	8.044121	7.177711
AT1G63245	5.417354	10.798811	8.897920	14.272440
AT1G63250	1.411319	1.968536	1.762982	1.015163
AT1G63260	33.453098	23.958012	26.290260	23.615721
AT1G63270	7.851242	8.536451	5.131685	5.427839
AT1G63280	0.137332	0.000000	0.000000	0.000000
AT1G63290	48.450226	37.836048	52.928486	38.393261
AT1G63295	0.167297	1.345473	0.785448	1.238566
AT1G63300	1.323129	1.763153	1.977437	1.472051
AT1G63310	6.407553	5.583802	6.267507	5.158414
AT1G63320	0.0	0.000000	0.000000	0.000000
AT1G63330	0.290950	0.351916	0.432712	0.268358
AT1G63340	0.037486	0.068455	0.087857	0.070912
AT1G63350	0.379294	0.729680	0.298108	0.370445
AT1G63360	8.073220	7.410328	3.642898	3.746339
AT1G63370	0.500271	0.766525	0.462486	0.702258
AT1G63380	0.450381	0.646322	1.127635	0.763644
AT1G63390	0.194539	0.633707	0.609297	0.599811
AT1G63400	1.614813	1.057780	0.807186	0.963302
AT1G63410	0.382470	0.933211	0.748820	2.105776
AT1G63420	12.575733	11.842645	7.344833	8.668482
AT1G63430	9.815295	11.533334	10.840934	9.574586
AT1G63440	2.838165	3.675671	5.150820	3.412630
AT1G63450	0.045315	0.415637	0.197836	0.567245
AT1G63460	19.858366	24.466064	30.697906	37.514507
AT1G63470	7.777987	6.975417	7.704336	6.373331
AT1G63480	3.502621	3.077363	3.736116	3.042114
AT1G63490	4.411055	4.613137	3.610766	3.715887
AT1G63500	29.006504	36.511333	43.112621	45.230122
AT1G63510	0.0	0.0	0.0	0.0
AT1G63520	0.168337	0.197419	0.156205	0.294152
AT1G63522	0.0	0.000000	0.0	0.0
AT1G63530	0.930392	0.902290	1.408146	1.501839
AT1G63535	0.0	0.0	0.0	0.0
AT1G63540	0.0	0.0	3.739475	2.318806
AT1G63550	0.069239	0.0	0.137702	0.109985
AT1G63560	0.020103	0.0	0.0	0.019113
AT1G63570	0.930565	0.143277	0.570827	0.392845
AT1G63580	0.240378	0.097097	0.571110	0.356127
AT1G63590	0.0	0.0	0.0	0.171427
AT1G63600	0.0	0.0	0.0	0.207349
AT1G63610	27.382452	22.325598	27.006857	21.149437
AT1G63630	0.160315	0.300379	0.231604	0.046373
AT1G63640	4.301473	4.660209	3.936608	4.363002
AT1G63650	1.687112	1.333099	0.998223	1.107139
AT1G63660	18.921345	19.548697	13.772264	16.170967
AT1G63670	4.691999	7.264979	3.276838	4.913297
AT1G63680	11.578626	12.787597	11.424979	9.907327
AT1G63690	24.712694	25.860426	20.501919	22.302517
AT1G63700	12.195244	12.744275	14.377305	13.694995
AT1G63710	0.324530	0.231715	1.384458	1.772802
AT1G63720	1.355983	3.447206	3.967800	3.049912
AT1G63730	0.146525	0.521872	0.460356	0.326775
AT1G63740	2.115428	2.641626	2.719094	2.314511
AT1G63750	2.569309	3.240370	8.137547	7.937912
AT1G63760	0.065157	0.159967	0.077305	0.133960
AT1G63770	41.768673	59.782795	38.878551	41.555458
AT1G63780	14.700121	15.905959	13.736769	16.522779
AT1G63790	0.0	0.0	0.000000	0.0
AT1G63800	59.545742	48.591179	37.530453	41.544640
AT1G63810	3.688377	4.847445	3.402416	4.666582
AT1G63820	0.851728	0.651583	0.968692	1.033828
AT1G63830	22.106232	26.360847	33.618866	36.626163
AT1G63835	0.0	0.0	0.000000	0.0
AT1G63840	9.818226	16.207062	17.366997	15.452552
AT1G63850	11.263798	8.401842	8.583234	8.401551
AT1G63855	7.222610	6.697523	5.078125	5.529621
AT1G63860	6.304242	4.980939	25.399754	20.392647
AT1G63870	0.0	0.033958	0.000000	0.072318
AT1G63880	17.773336	16.612667	14.591499	14.114275
AT1G63900	33.017830	33.206989	33.687351	30.632029
AT1G63910	0.206481	0.254544	0.098768	0.081604
AT1G63920	0.0	0.0	0.0	0.0
AT1G63930	0.792169	1.060798	0.652891	0.615374
AT1G63940	31.451223	39.893719	64.830811	63.216160
AT1G63950	0.144498	0.0	0.0	0.137640
AT1G63960	0.162914	0.0	0.062839	0.209496
AT1G63970	59.568413	43.989212	48.467041	40.830517
AT1G63980	90.020744	84.021141	72.229042	88.986092
AT1G63990	0.201143	0.066757	0.084279	0.184305
AT1G64000	1.931753	2.111539	2.463731	2.084811
AT1G64010	0.297800	0.440787	0.839307	0.463795
AT1G64020	0.873540	0.866954	0.573297	0.874212
AT1G64030	0.000000	0.0	0.0	0.123020
AT1G64035	0.000000	0.0	0.0	0.0
AT1G64040	35.575550	38.056240	33.868870	39.768646
AT1G64050	14.350912	15.204039	11.224952	9.607768
AT1G64060	7.648860	11.456214	11.214700	11.895059
AT1G64065	2.283916	3.166675	3.109904	3.070908
AT1G64070	0.000000	0.013669	0.000000	0.0
AT1G64080	2.877498	2.825069	2.259118	2.069532
AT1G64090	63.506138	71.576187	64.994499	78.088081
AT1G64100	0.062284	0.397868	0.000000	0.019614
AT1G64105	12.503706	12.909225	12.711796	14.295500
AT1G64107	0.179418	0.000000	0.000000	0.184476
AT1G64110	16.771147	21.176416	11.298726	7.847661
AT1G64120	0.000000	0.0	0.000000	0.0
AT1G64130	0.000000	0.0	0.000000	0.0
AT1G64140	0.001226	0.039371	0.001968	0.632215
AT1G64142	39.624237	36.449684	47.043938	36.287933
AT1G64150	14.331735	12.803718	15.298841	12.483232
AT1G64160	0.059862	0.345151	0.000000	0.743753
AT1G64170	0.548041	1.049557	0.727037	1.173198
AT1G64180	4.488096	4.167556	2.942975	2.859002
AT1G64185	2.878845	2.741158	2.199748	3.708263
AT1G64190	23.601152	27.680895	32.781609	30.011850
AT1G64195	1.526373	1.307963	0.525005	0.632541
AT1G64200	73.022758	95.045746	86.810768	85.967270
AT1G64210	1.103576	1.253502	1.337742	1.298680
AT1G64220	7.104221	5.760981	3.683027	4.525354
AT1G64230	369.135040	314.880798	288.981934	384.940308
AT1G64235	0.0	0.0	0.0	0.0
