GeneID	WT1	WT2	ddm1	ddm2
AT3G28190	0	0	0	0
AT3G28193	0	0	24.4614	0
AT3G28200	157.555	169.078	177.496	159.831
AT3G28210	5.26131	4.72424	8.90906	8.08354
AT3G28216	0	0	0	0
AT3G28220	34.857	45.9349	26.8987	23.3802
AT3G28223	0.0832602	0	0.0231027	0
AT3G28230	0	0	0.0662823	0
AT3G28240	0	0	0.311857	0.594534
AT3G28243	0	0	0	0
AT3G28250	0	0	0	0
AT3G28260	0	0	0	0
AT3G28270	101.577	147.365	97.0646	92.9526
AT3G28280	0	0	0	0
AT3G28290	0	0	0	0
AT3G28291	0	0	0	0
AT3G28295	0	0	0	0
AT3G28300	0	0	0	0
AT3G28310	0.590157	0	0.982527	7.15191
AT3G28315	0.0264363	0	0	0
AT3G28320	0	0.048286	0	0
AT3G28321	0	0	0	0
AT3G28330	0	0	0	0.239094
AT3G28340	2.81332	3.61585	4.8624	3.39492
AT3G28345	11.9638	13.8454	8.07749	9.67114
AT3G28350	0.0823116	0	0	0.0831255
AT3G28360	0.0279668	0	0	0
AT3G28370	1.43299	1.24901	0.658131	1.04794
AT3G28380	0	0.0150242	0	0.0192085
AT3G28390	0.0192666	0	0	0
AT3G28400	0	0	0.0305238	0
AT3G28410	0.0279853	0	0	0
AT3G28412	0.0247034	0	0	0
AT3G28415	0.00966666	0	0	0
AT3G28420	4.01275	5.5285	6.48645	7.9635
AT3G28430	2.0412	2.07546	1.96125	1.52411
AT3G28440	0	0	0	0
AT3G28450	23.9635	25.3811	19.7004	21.6921
AT3G28455	0.88022	1.34712	1.00749	0.833366
AT3G28460	9.46793	9.1655	10.1301	11.4063
AT3G28470	0	0	0	0.0410582
AT3G28480	8.65606	9.58226	10.2339	8.20586
AT3G28490	0	0	0	0
AT3G28500	0.849268	1.82956	1.0283	1.32548
AT3G28510	0.061275	0.0968022	0.255035	0.0206269
AT3G28520	0.0271021	0	0	0
AT3G28530	0	0	0	0
AT3G28540	0.721118	0.881981	2.03322	2.13778
AT3G28550	14.4422	9.17534	7.34427	6.77201
AT3G28560	0.056633	0.0671017	0	0.0285965
AT3G28570	0	0.0229095	0.024143	0.0292899
AT3G28580	0.511579	0.386527	1.07389	1.05574
AT3G28590	0	0	0	0
AT3G28600	0.222003	0.233813	0.308002	0.747327
AT3G28610	0.0273679	0	0	0
AT3G28611	0	0	0	0
AT3G28620	0.154057	0.182535	0.128242	0
AT3G28630	0	0.0227262	0.0718623	0
AT3G28640	0.0764793	0.120822	0	0.0514903
AT3G28650	0.186403	0.044172	0.0775836	0.0941231
AT3G28660	0.0690292	0.136315	0.15802	0.209135
AT3G28670	6.30387	9.12895	5.4533	6.65746
AT3G28674	0	10.5067	0	1.67911
AT3G28680	0	0	0	0.0846001
AT3G28685	0	0	0	0
AT3G28690	6.51506	6.15758	5.93341	5.74913
AT3G28695	0	0	0	0
AT3G28700	3.31252	3.40852	2.70125	2.29838
AT3G28705	0	0	0	0
AT3G28710	52.278	48.9375	53.8866	50.29
AT3G28715	31.9684	32.1388	31.3224	31.0229
AT3G28720	12.0152	12.4441	12.1521	11.5161
AT3G28730	17.9162	20.1949	22.4326	22.2138
AT3G28740	28.0027	30.6297	22.2516	25.6382
AT3G28750	0.190878	0.100516	0.026482	0.0642551
AT3G28760	8.11262	9.14543	7.87795	8.38229
AT3G28770	0.0554082	0.0350135	0.027674	0
AT3G28780	0	0.0124044	0.0261445	0
AT3G28790	0	0	0.0140612	0
AT3G28800	0	0	0.0324264	0
AT3G28810	0	0	0	0.0306432
AT3G28820	0	0	0	0
AT3G28830	0	0.0151368	0	0
AT3G28840	0.080589	0.148534	0.0894461	0
AT3G28850	2.21895	2.97756	2.06966	2.37589
AT3G28855	0	0	0	0
AT3G28857	2.24195	1.67253	1.96994	1.76098
AT3G28860	43.4009	43.7958	50.578	47.3664
AT3G28865	0.0294419	0.0232562	0.0582072	0.0743326
AT3G28870	0.0772788	0.0610425	0	0.0780429
AT3G28880	0.0583298	0.126706	0.0121388	0.0147266
AT3G28890	0.0320108	0.0252853	0.186589	0.177856
AT3G28899	0	2.10672	1.11007	4.04017
AT3G28900	61.537	66.107	78.5893	89.4093
AT3G28910	9.31962	8.31268	7.23671	6.42043
AT3G28915	0.0274601	0	0.0171439	0.110927
AT3G28917	0.0537771	0.0424786	0.0895312	0
AT3G28918	0	0	0	0
AT3G28920	10.0185	8.87215	10.5714	8.83504
AT3G28923	0	0	0.0911684	0
AT3G28925	0.493622	0.0974781	0.205453	0.186939
AT3G28930	6.23976	4.48476	5.89607	5.62022
AT3G28940	173.513	145.315	178.555	193.341
AT3G28945	0.0122376	0.0241662	0.00509347	0.0123586
AT3G28950	18.8514	21.2104	5.32793	9.99862
AT3G28955	0	0	0.0418117	0.0507253
AT3G28956	3.01267	1.97342	1.6515	1.63254
AT3G28958	0.102484	0	0	0
AT3G28960	0.461151	0.520376	0.356455	0.432445
AT3G28970	4.24967	5.48105	5.91433	5.63284
AT3G28980	0	0	0.039081	0.0474124
AT3G28985	0	0	0	0
AT3G28990	0	0	0	0
AT3G29000	0.5392	0.608449	1.92362	1.24464
AT3G29010	2.13851	2.20897	2.37354	2.49191
AT3G29020	0	0	0.111341	0.270154
AT3G29030	10.139	6.54825	9.59443	4.32602
AT3G29032	0.00745816	0.029456	0.0434587	0.0150638
AT3G29033	0	0	0	0
AT3G29034	15.4382	15.7813	8.23989	15.7743
AT3G29035	3.77943	5.00425	2.55762	3.89917
AT3G29036	0	0	0	0
AT3G29037	0	0	0	0
AT3G29040	0	0	0	0
AT3G29050	0	0	0	0
AT3G29060	0.0304233	0.036047	0	0
AT3G29070	0	0	0	0
AT3G29075	21.3216	21.8419	20.337	18.6539
AT3G29076	0.0142348	0	0.088871	0.0143756
AT3G29077	0	0	0	0
AT3G29078	0.0291684	0	0.186151	0.206197
AT3G29080	0.176774	0.0232723	0.0245253	0.0892609
AT3G29090	15.1537	17.0923	13.9849	14.7267
AT3G29095	0	0	0	0
AT3G29100	0.510891	0.461204	0.273395	0.184265
AT3G29105	0	0	0	0
AT3G29110	0	0.0349994	0	0.0671201
AT3G29120	0	0	0	0
AT3G29130	3.33057	3.36744	2.9388	4.97798
AT3G29140	0.33522	1.05916	0.279046	0.338534
AT3G29150	0	0	0	0
AT3G29152	0	0	0	0
AT3G29153	0.00778945	0	0	0
AT3G29156	0.0222113	0.0116964	0.0184893	0.0149539
AT3G29160	15.1819	19.6553	16.0009	14.9237
AT3G29170	11.213	9.75342	11.1675	9.30176
AT3G29175	0.0270772	0.0213883	0.0845242	0.061526
AT3G29180	8.93528	9.61121	13.2821	13.1402
AT3G29185	25.4984	32.8624	29.5443	24.8126
AT3G29187	0	0.0328317	0.0345994	0
AT3G29190	0	0.0659423	0.0173731	0.0421536
AT3G29195	0	0	0	0
AT3G29200	44.6742	49.2767	46.5865	40.0227
AT3G29205	0.01425	0	0.00593103	0.0215863
AT3G29210	0	0	0.123224	0.234919
AT3G29220	0	0	0.0709766	0.0861076
AT3G29225	0	0.0541685	0	0
AT3G29230	3.53371	4.80628	4.78656	4.96233
AT3G29240	226.442	316.117	201.248	215.634
AT3G29250	47.283	42.8291	27.9276	43.4793
AT3G29252	0.545563	0	0	0
AT3G29255	0	0	0	0
AT3G29260	0.219335	0	0.0912901	0.221503
AT3G29265	0.459877	0.155682	0.492191	0.331732
AT3G29270	5.3586	5.93532	6.10536	4.8674
AT3G29280	4.19701	4.97283	4.25068	3.39081
AT3G29290	4.50982	5.21075	5.87407	5.76892
AT3G29300	0.15196	0.240067	0.189744	0.153463
AT3G29305	0	0	0	0
AT3G29310	4.53617	5.15688	3.70199	5.24572
AT3G29320	9.7034	10.116	15.9301	13.9666
AT3G29330	2.02495	2.91535	1.26445	1.60784
AT3G29340	0	0.0151022	0	0
AT3G29350	59.8196	62.5084	56.0695	56.9496
AT3G29360	225.752	193.658	365.445	287.182
AT3G29365	0	0	0	0
AT3G29370	12.3965	15.6008	9.4447	13.3678
AT3G29375	0.686999	1.11116	0.928058	1.23454
AT3G29380	0	0	0	0
AT3G29385	0	0	0	0
AT3G29390	2.33823	2.40536	2.44433	2.72745
AT3G29400	7.79016	7.54014	7.41114	6.42671
AT3G29410	0.951816	0.780756	3.03214	4.01127
AT3G29420	0	0	0	0
AT3G29430	0	0.0467502	0.0985344	0.239081
AT3G29431	0	0	0	0
AT3G29440	0	0	0	0
AT3G29450	0.0244866	0.019342	0.0611501	0
AT3G29460	0	0	0	0
AT3G29470	0.103433	0.0817018	0	0.835647
AT3G29480	0.0278815	0.00734119	0.0309457	0.00938571
AT3G29510	0	0.00594281	0	0
AT3G29515	0.00811206	0.0128154	0	0
AT3G29520	0	0	0	0
AT3G29525	0	0	0	0
AT3G29540	0	0	0	0
AT3G29545	0	0	0	0
AT3G29550	0	0	0	0
AT3G29560	0	0	0.343604	0
AT3G29570	0	0	0.0356159	0
AT3G29572	0	0	0	0.118493
AT3G29575	7.5551	11.0308	13.2612	14.3323
AT3G29577	0	0	0	0
AT3G29578	0	0	0	0
AT3G29580	0	0	0.193666	0.375923
AT3G29590	0.670555	0.483613	1.23772	0.382757
AT3G29595	0	0	0	0
AT3G29600	0	0	0	0
AT3G29610	0.153057	0.1209	4.58672	5.10082
AT3G29612	0	0	0	0
AT3G29615	0	0.0165916	0	0.00848493
AT3G29618	0	0	0	0
AT3G29620	0.071595	0	0	0
AT3G29630	2.83797	3.02727	1.79704	3.18447
AT3G29632	0	0	0	0
AT3G29633	0	0	11.1138	0
AT3G29634	0.00958343	0	0.0319101	0.00967819
AT3G29635	0.199396	0.247504	0.877336	1.95614
AT3G29636	0	0	0	0
AT3G29638	0	0	0	0.0651838
AT3G29639	0	0	1.46816	1.31242
AT3G29640	0	0	0	0
AT3G29641	0	0.0262653	0	0
AT3G29642	0	0	0	0.0536548
AT3G29643	0	0	0.00796633	0
AT3G29644	3.62712	2.47755	4.13929	3.63109
AT3G29647	0	0	0.258302	0
AT3G29648	0.012736	0.0301804	0.0106018	0.0128619
AT3G29650	0	0	0	0.0396207
AT3G29660	0	0.0541131	0.0285132	0.103775
AT3G29670	7.91582	8.98567	2.68374	2.67352
AT3G29680	3.62451	4.31687	2.42786	1.83018
AT3G29690	0	0	0	0
AT3G29695	0	0	0	0
AT3G29700	0	0	4.93107	5.46952
AT3G29710	0	0	0	0
AT3G29720	0	0	0	0
AT3G29725	0	0	0.0241012	0
AT3G29727	0.0210541	0.0166306	0	0
AT3G29730	0	0	0.422112	0.384075
AT3G29732	0	0	0.55856	0.612657
AT3G29734	0	0.0099993	0.13699	0.268466
AT3G29736	0	0	0.617079	1.19313
AT3G29738	0	0	0	0
AT3G29739	0.380353	0	0.113077	0.0823101
AT3G29740	0	0	0	0
AT3G29750	0	0	0	0
AT3G29755	0	0.00708369	0.0223952	0.0452825
AT3G29760	2.54101	3.18594	2.83706	2.85126
AT3G29762	7.56426	12.3015	16.2974	14.3794
AT3G29763	0	0	0	0
AT3G29764	0.525308	0.622411	1.74912	0.530502
AT3G29765	0	0	0	0
AT3G29766	0	0.0119398	0	0
AT3G29767	0	0	0.011284	0
AT3G29768	0	0	0.0238213	0.0144498
AT3G29769	0	0.00932277	0	0
AT3G29770	3.60295	3.80745	2.10754	1.84387
AT3G29771	0	0	0	0
AT3G29772	0.0328103	0	0.901302	0.331347
AT3G29773	0	0.0487851	0	0
AT3G29774	0	0	0	0
AT3G29775	0.034836	0	0.00724962	0.0175902
AT3G29776	0.0783317	0.117561	0.0260822	0.0395531
AT3G29777	0	0	0	0
AT3G29778	0	0	0	0
AT3G29779	0	0	0	0
AT3G29780	6.21709	9.39472	3.93771	10.6463
AT3G29781	0.0201425	0	0.0335343	0.0203416
AT3G29782	0	0	0	0.00860712
AT3G29783	0.00865723	0.00683834	0.0216196	0
AT3G29784	0	0	0.0345137	0
AT3G29785	0	0	0	0
AT3G29786	0	0	0	0
AT3G29787	0	0	0.421961	1.02383
AT3G29788	1.62409	0.997786	1.75251	2.00462
AT3G29789	0	0	0	0
AT3G29790	0	0	0	0
AT3G29791	0	0	0.157466	0.191035
AT3G29792	0.00778041	0	0.0906728	0.149289
AT3G29796	0.0281263	0.0444339	0	0
AT3G29797	0	0	0	0
AT3G29798	0	0	0	0
AT3G29800	0	0	0	0
AT3G29805	0	0	0	0
AT3G29810	4.46639	5.00814	1.77351	1.78867
AT3G29820	0	0	0	0
AT3G29830	0	0	0	0
AT3G29970	0	1.1032	0	0
AT3G30110	0.0213222	0.0336848	0.124244	0.064599
AT3G30120	0.00782585	0	0	0.0158065
AT3G30122	0.0154573	0	0	0
AT3G30145	0.00682168	0	0.00567856	0
AT3G30147	0.135634	0	0	0
AT3G30150	0	0	0	0
AT3G30160	0	0	0.0875629	0
AT3G30170	0.0215126	0.00849642	1.92508	2.08563
AT3G30180	14.0929	10.547	9.54712	8.50516
AT3G30183	0.0316327	0.0499734	0	0
AT3G30187	0	0	0	0
AT3G30190	0.170069	0	0	0
AT3G30200	0	0	0	0
AT3G30210	0.229223	0.181063	0.0545175	0.529118
AT3G30211	0	0	0	0
AT3G30212	0	0	0	0
AT3G30213	0.0259455	0.0102472	0	0
AT3G30214	0.503041	0.437087	0.418745	0.812823
AT3G30216	0	0	0	0
AT3G30218	0	0	0.27984	0.246907
AT3G30219	0.00668285	0	0.00556299	0
AT3G30220	0	0	0	0
AT3G30222	0	0	0.340768	0
AT3G30230	0.0968841	0.0191322	0.161298	0.048921
AT3G30235	0	0	0	0
AT3G30240	0	0	0	0
AT3G30245	0	0	0	0
AT3G30247	0	0	0	0
AT3G30250	0	0	0	0
AT3G30260	0.0610282	0	0	0
AT3G30280	0	0.0467915	0	0.0299115
AT3G30281	0	0	0	0
AT3G30290	0	0	0	0
AT3G30300	11.566	11.5792	16.742	12.8943
AT3G30310	0	0	0.196553	0.476909
AT3G30320	0	0	0.916148	0.717068
AT3G30330	0	0.00547091	0.374755	0.342733
AT3G30335	0.00981108	0	0.016334	0.0297243
AT3G30340	1.40645	1.74218	1.70294	1.22667
AT3G30345	0	0	0	0
AT3G30350	0.897508	0.590784	0.249036	0.529358
AT3G30360	0	0	14.0145	12.7994
AT3G30370	0	0	0.411444	0.299494
AT3G30380	4.64457	5.16494	3.67187	4.63808
AT3G30383	0	0	0	0
AT3G30384	0	0.176858	0	0.226113
AT3G30385	0	0	0	0
AT3G30386	0	0	0	0
AT3G30387	0	0	0	0
AT3G30388	0	0	0	0
AT3G30390	163.454	177.091	161.926	146.811
AT3G30391	0	0	0	0
AT3G30393	0	0.00581353	0.15929	0.20068
AT3G30396	0	0	0.452486	0.430257
AT3G30400	0	0.0112017	0.0708286	0.042964
AT3G30405	0.0124053	0.00979896	0.0258163	0.0563759
AT3G30410	0.0437301	0.0690848	4.80508	3.9967
AT3G30411	0	0	0	0
AT3G30413	0.0210746	0	0	0.00709431
AT3G30415	0.0376156	0.0148563	0.0313123	0.0379875
AT3G30416	0.0252122	0.00995755	0.131171	0.0636537
AT3G30418	0	0	0.00532805	0
AT3G30420	0	0	0	0
AT3G30430	0	0	0	0
AT3G30433	0.0235966	0	0.0294637	0.011915
AT3G30436	0	0	0.0174821	0
AT3G30440	0	0	0	0.105384
AT3G30450	0	0	0	0.015362
AT3G30455	0	0	0	0
AT3G30456	0	0	0	0
AT3G30460	0.862828	0.851935	0.179561	0.0726133
AT3G30465	0	0	0.0286967	0.0278515
AT3G30470	0	0	0	0
AT3G30480	0	0	0	0
AT3G30490	0	0	0	0
AT3G30500	0	0	0	0
AT3G30505	0	0	0	0
AT3G30510	0	0	0	0
AT3G30520	0	0	0	0
AT3G30530	0	0.329863	0.695246	0.527163
AT3G30540	0	0	0	0
AT3G30550	0	0.0199097	0	0
AT3G30560	0	0	0	0.0160274
AT3G30570	0.00826011	0	0	0
AT3G30580	0.180099	0	0.749599	0.545641
AT3G30582	0	0.00588596	0.167477	0.248332
AT3G30585	0.0278457	0	0	0.028121
AT3G30587	0	0	0	0
AT3G30590	0	0	0	0
AT3G30600	0	0	0	0
AT3G30610	0	0	0	0
AT3G30620	0	0	0.510722	0.464699
AT3G30630	0	0	0	0.0135851
AT3G30640	0	0	0	0
AT3G30645	0	0	0	0
AT3G30650	0	0	0.497338	0.603362
AT3G30655	0	0	0	0
AT3G30660	0	0	0	0
AT3G30663	0	0	0	0
AT3G30665	0	0	0	0
AT3G30668	0	0	0.052501	0.0796166
AT3G30670	0	0	0	0
AT3G30680	0	0	0.173227	0.137059
AT3G30685	0.0614248	0	0	0
AT3G30690	0	0	0	0
AT3G30695	0.00571282	0.0180502	0.118888	0.0865396
AT3G30700	0	0	0	0
AT3G30703	0	0	0	0
AT3G30705	0	0	0	0
AT3G30708	0	0	0	0
AT3G30709	0	0	0	0
AT3G30710	0	0	0	0
AT3G30711	0	0	0	0
AT3G30712	0	0	0	0
AT3G30713	0.0430945	0	0.134524	0.130562
AT3G30714	1.39608	0	0	0
AT3G30715	0	0	0	0
AT3G30716	0.0197111	0	0.0410202	0.0049765
AT3G30717	0	0	0.0214647	0.039061
AT3G30718	0	0.0165361	0	0
AT3G30719	0	0	0	0
AT3G30720	0.348149	0.343753	4.63694	4.13119
AT3G30721	0	0	0	0.0158368
AT3G30722	0.0422943	0.0167042	0	0
AT3G30724	0	0	0	0
AT3G30725	0.984484	2.13852	2.04878	3.23121
AT3G30727	0	0.0161337	0	0
AT3G30730	1.03548	0.817929	4.30983	0
AT3G30733	0	0	0	0
AT3G30737	0	0.0125808	0.00662908	0
AT3G30740	0.847347	2.00796	0.705356	0
AT3G30742	0	0	0	0
AT3G30743	0.0615342	0.202524	0.128057	0.176071
AT3G30744	0.0304535	0	0.076051	0.123018
AT3G30745	0.00858181	0.00677877	0.0285749	0.00866666
AT3G30746	0	0.0126718	0.120186	0.243013
AT3G30747	0	0	0	0
AT3G30748	0	0	0	0
AT3G30749	0	0	0.130079	0.134715
AT3G30750	0	0	0.204878	0.994219
AT3G30751	0	0	0	0
AT3G30755	0	0	0	0
AT3G30760	0	0	0.138793	0
AT3G30763	0	0	0	0
AT3G30764	0	0	0	0
AT3G30765	0	0	0.0350962	0.0425781
AT3G30766	0	0	0	0
AT3G30767	0	0	0.149921	0.151568
AT3G30768	0	0	0	0
AT3G30769	0	0	0	0
AT3G30770	0.0415854	0.0328483	0.276935	0.209983
AT3G30775	115.479	165.144	199.474	205.549
AT3G30778	0	0	0	0
AT3G30780	0.0168154	0	4.38126	4.99262
AT3G30790	0	0	0.0524522	0.0636341
AT3G30800	0	0	0.0181065	0
AT3G30802	0.00721088	0	0.0420178	0.0291287
AT3G30803	0	0	0	0
AT3G30805	0	0	0	0.112817
AT3G30810	0	0	0	0
AT3G30811	0	0	0	0
AT3G30812	0	0	0	0
AT3G30813	0	0	0	0
AT3G30814	0	0	0	0
AT3G30815	0	0	0	0
AT3G30816	0	0	0.0336798	0
AT3G30817	0	0	0	0
AT3G30818	0	0	0	0
AT3G30819	0	0	0.0541277	0.0875558
AT3G30820	0.0329393	0	0.548392	0.931421
AT3G30821	0.024045	0.0126621	0	0
AT3G30825	0.030212	0	0.00838311	0.0203405
AT3G30827	0	0	0	0
AT3G30830	0	0.029646	0.0781053	0.0189512
AT3G30831	0	0.00741734	0	0
AT3G30832	0	0	0	0
AT3G30833	0	0	0	0
AT3G30834	0	0	0	0.024856
AT3G30835	0	0	0	0
AT3G30836	0	0	0.050695	0.0512519
AT3G30837	0	0	0.0318902	0.0902735
AT3G30838	0.00587516	0.023204	0.254314	0.249197
AT3G30839	0.043965	0	0	0
AT3G30840	1.66267	0	0	0
AT3G30841	3.63383	4.07069	2.27326	2.95805
AT3G30842	0.00833203	0	0.0208074	0.00841441
AT3G30843	0	0	0.038098	0.13866
AT3G30844	0	0	0	0.0103539
AT3G30845	0	0	0	0
AT3G30846	0	0	0.0267581	0.0162312
AT3G30847	0	0	0	0.107784
AT3G30848	0	0	0.619995	0.250723
AT3G30849	0	0	0	0
AT3G30852	0.12585	0.0497045	0	0
AT3G30859	0	0	0	0
AT3G30867	0.0283885	0.0224241	0.0472628	0.143346
AT3G30875	0.634105	0.7615	0.639424	0.765326
AT3G30885	0	0	0	0
AT3G31005	0	0	0	0
AT3G31023	0.0108189	0	0.00900593	0.0109258
AT3G31051	0	0	0	0
AT3G31068	0	0	0	0
AT3G31161	0	0	0	0
AT3G31300	0	0	0	0
AT3G31310	0	0	0	0
AT3G31312	0	0	0	0
AT3G31314	0	0.0204325	0	0.0261229
AT3G31317	0.0131816	0.0208243	0.0164591	0.0133119
AT3G31320	0	0	0	0
AT3G31330	0	0	0	0
AT3G31340	0	0	0	0
AT3G31350	0	0	0.185986	0.338452
AT3G31355	0.0649326	0	0.594569	0.393448
AT3G31356	0	0.00888446	0.608582	0.795115
AT3G31357	0	0	0	0
AT3G31358	0	0	0	0
AT3G31359	0	0	0.00485573	0.00589089
AT3G31360	0	0	0	0
AT3G31365	0.0183937	0.0145292	0.0382786	0.00928778
AT3G31367	0.0389937	0	0.0108198	0.0131264
AT3G31370	0	0	0	0.0547484
AT3G31373	0	0	0	0
AT3G31374	0	0	0	0
AT3G31375	0.00872715	0	0	0
AT3G31377	0	0	0	0
AT3G31380	0	0	0	0
AT3G31390	0	0	0.0686821	0.0833239
AT3G31395	0	0	0	0
AT3G31400	0	0	0	0
AT3G31401	0	0	0	0
AT3G31402	0	0	0	0
AT3G31403	0	0	0	0
AT3G31406	0	0	0.812545	0.219059
AT3G31410	0	0	0.0373328	0.317041
AT3G31420	0.00858181	0	0	0
AT3G31422	0	0	0	0
AT3G31425	0.0415081	0	0.069105	0
AT3G31430	0	0.0326695	0	0
AT3G31440	0.00686055	0.0142575	6.65723e-09	1.23241e-08
AT3G31442	0.0420479	0	0.936393	1.48176
AT3G31450	0.0156817	0	0.104431	0.0316735
AT3G31460	0	0	0	0
AT3G31470	0.0178078	0	0	0
AT3G31475	0	0	0.0978481	0.276985
AT3G31490	0.0185064	0	0	0
AT3G31500	0	0	0.0151294	0
AT3G31510	0	0	0	0
AT3G31530	0	0	0	0
AT3G31540	0	0	0.264298	0.374082
AT3G31630	0	0	0.0118025	0.00477286
AT3G31720	0.0168662	0	0.0982794	0.119231
AT3G31810	0	0	0.0495298	0.0300443
AT3G31900	0	0.0539476	0	0
AT3G31902	0	0	0	0
AT3G31903	0	0	0	0
AT3G31904	0.0161133	0.0212132	0.0312974	0.0108484
AT3G31905	0	0	0	0
AT3G31906	0	0	0	0
AT3G31908	0.0366922	0	0.152718	0.07411
AT3G31909	0	0	0.026159	0
AT3G31910	0	0	0.161766	0.122657
AT3G31915	0	0	0.268696	0.195586
AT3G31920	0	0	0.035293	0.0321127
AT3G31930	0	0	0	0.115121
AT3G31935	0	0	0.00572873	0.00695
AT3G31940	0	0	0	0
AT3G31945	0.0101344	0.00400258	0.0253084	0.0255865
AT3G31950	0.101279	0.02	0	0
AT3G31955	0	0.194411	0	0
AT3G31960	0.0920611	0	0.153268	0.185943
AT3G31970	0.0306587	0.0302716	0.0574226	0.0232214
AT3G31980	0	0.00853755	0	0
AT3G31990	0.0290786	0	0	0
AT3G31993	0.0367325	0	0	0.0741913
AT3G31996	0	0	0	0
AT3G32000	0	0	0	0
AT3G32010	0	0	1.17697	1.78486
AT3G32020	0	0	0	0
AT3G32021	0.0351007	0.0207945	0.0292188	0
AT3G32022	0.0223198	0.0058768	0	0
AT3G32023	0	0	0	0.0722886
AT3G32024	0	0	0	0
AT3G32026	0	0	0	0
AT3G32027	0	0	0	0
AT3G32028	0	0	0	0
AT3G32029	0	0	0	0
AT3G32030	1.09996	1.06559	2.60871	3.9613
AT3G32031	0.135145	0.0610008	0.0160713	0
AT3G32032	0.0209881	0	0	0
AT3G32033	0	0.0118701	0	0
AT3G32035	0	0	0	0
AT3G32036	0	0	0	0
AT3G32040	0.487379	0.102662	1.46055	1.60785
AT3G32043	0.01343	0.0106084	0.122975	0.0813768
AT3G32047	0.02561	0	0	0
AT3G32050	0	0	0	0
AT3G32052	0	0	0	0
AT3G32060	0	0	0.0191381	0
AT3G32070	0	0	3.66308	4.44399
AT3G32080	0	0	0.0611543	0.0741913
AT3G32090	0.385184	0.152128	0.0801595	0
AT3G32091	0.0046116	0.0036427	0.0422271	0.0326004
AT3G32092	0	0.00723479	0	0.0184994
AT3G32093	0	0	0	0.298134
AT3G32095	0	0	0	0
AT3G32100	0	0	0	0
AT3G32110	0.0288794	0.0273742	0.177896	0.326647
AT3G32112	0	0	0	0
AT3G32115	0	0	0	0
AT3G32116	0	0	0	0
AT3G32118	0	0	0.0757703	0.0183847
AT3G32120	0	0	0	0
AT3G32130	0	0	0	0
AT3G32135	0.0155941	0	0	0
AT3G32140	0	0	0	0
AT3G32150	0	0.100821	0	0
AT3G32160	0.136254	0.107627	0.113421	0.412803
AT3G32164	0.0392666	0.00516945	0	0
AT3G32168	0	0	0	0
AT3G32172	0	0	0	0
AT3G32176	0.533205	0	0	0
AT3G32180	0.609878	0	0	0.923862
AT3G32190	0	0	0.031834	0
AT3G32195	0.00733886	0.00579697	0.00610907	0.00741143
AT3G32200	0.817522	0	0.113421	0.275202
AT3G32205	0	0	0.024064	0
AT3G32210	0	0	0.210375	0.185617
AT3G32220	0	0	0	0
AT3G32223	0	0	0.0154053	0
AT3G32226	0	0	0.150458	0.31703
AT3G32230	0	0.00546977	0.409263	0.251752
AT3G32240	0.161603	0.0464183	51.4245	59.2865
AT3G32250	0.0133396	0	0.0111042	0.0134715
AT3G32260	0	0	0	0
AT3G32270	0	0	0	0
AT3G32275	0	0.017854	0	0
AT3G32280	0	0	0	0
AT3G32290	0	0	0	0.018236
AT3G32295	0	0.0259646	0	0
AT3G32300	0	0	0	0
AT3G32305	0	0	0	0
AT3G32310	0	0.0807049	0	0
AT3G32313	0	0	0	0
AT3G32316	0	0	0	0
AT3G32320	0	0	0	0
AT3G32330	0	0	0	0
AT3G32340	0	0	0	0.0274346
AT3G32360	0.0470428	0.0265422	0.257335	0.400424
AT3G32370	0	0	0	0
AT3G32371	0	0	0	0
AT3G32373	0	0	0.00592473	0
AT3G32375	0	0	0	0
AT3G32377	0	0.0168962	0.427341	0.194416
AT3G32383	0.0182733	0.0216511	0.319435	0.166086
AT3G32385	0.00756598	0.00597637	0.20154	0.152816
AT3G32387	0.0188608	0	0	0
AT3G32389	0	0	0	0
AT3G32391	0	0	0	0.0196675
AT3G32393	0	0	0	0
AT3G32394	0	0	0	0
AT3G32395	0	0	0	0
AT3G32397	0	0	0	0
AT3G32400	0	0.125404	0.0220259	0
AT3G32405	0	0	0	0
AT3G32410	0	0	0	0
AT3G32415	0	0	0	0
AT3G32425	0.037495	0.00987243	0	0.0504876
AT3G32435	0	0	0	0
AT3G32445	0	0	0	0
AT3G32455	0	0	0	0
AT3G32465	0	0	0	0
AT3G32475	0	0	0	0
AT3G32677	0	0	2.80442	2.36043
AT3G32880	0	0.0201831	0.425395	0.258041
AT3G32890	0	0	0.0107905	0
AT3G32893	0.091711	0	0.0572571	0.115772
AT3G32894	0	0.0100483	0.0211786	0.0256936
AT3G32895	82.5907	131.419	112.23	148.557
AT3G32896	0	0	0	0.240047
AT3G32897	0.0403821	0.0159489	1.51268	1.46813
AT3G32898	0	0	0	0
AT3G32899	0	0	0.00472729	0.00573507
AT3G32900	0	0	0	0
AT3G32901	0	0.0151454	0.0159609	0.0193635
AT3G32902	0	0	0	0
AT3G32903	0	0	0	0
AT3G32904	0	0	0	0
AT3G32905	0	0	4.13609	1.00357
AT3G32910	0	0	0.0597775	0
AT3G32912	0	0	0	0
AT3G32914	0.00589896	0	1.2227	1.01274
AT3G32917	0.024167	0	0.0301759	0.0610149
AT3G32920	0	0	0	0
AT3G32925	0.0230858	0	0	0.0466281
